az	ev	tkaz	diakaz	ingyenes
23730	2006	85	371	0
23731	2006	86	371	0
23801	2006	33	330	0
23802	2006	43	330	0
23803	2006	54	330	0
23804	2006	53	330	0
23805	2006	55	330	0
23806	2006	7	330	0
23807	2006	77	330	0
23808	2006	85	330	0
23914	2006	20	777	0
23915	2006	59	777	0
23916	2006	13	777	0
23917	2006	11	777	0
23918	2006	10	777	0
23919	2006	12	777	0
23920	2006	22	777	0
23921	2006	23	777	0
23922	2006	61	777	0
23923	2006	80	777	0
23924	2006	81	777	0
23925	2006	18	777	0
23926	2006	19	777	0
23927	2006	4	777	0
23928	2006	8	777	0
23929	2006	3	777	0
23930	2006	2	777	0
23931	2006	9	777	0
23932	2006	5	777	0
23956	2006	20	754	0
23957	2006	59	754	0
23958	2006	13	754	0
23959	2006	11	754	0
23960	2006	10	754	0
23961	2006	12	754	0
23962	2006	22	754	0
23963	2006	23	754	0
23964	2006	61	754	0
23965	2006	80	754	0
23966	2006	81	754	0
23967	2006	18	754	0
23968	2006	19	754	0
23969	2006	4	754	0
23970	2006	8	754	0
23971	2006	3	754	0
23972	2006	2	754	0
23973	2006	9	754	0
23974	2006	5	754	0
23996	2006	59	805	0
23997	2006	15	805	0
23998	2006	11	805	0
23999	2006	10	805	0
24000	2006	12	805	0
24001	2006	22	805	0
24002	2006	23	805	0
24003	2006	61	805	0
24004	2006	80	805	0
24005	2006	81	805	0
24006	2006	18	805	0
24007	2006	19	805	0
24008	2006	4	805	0
24009	2006	8	805	0
24010	2006	3	805	0
24011	2006	2	805	0
24012	2006	9	805	0
24013	2006	101	805	0
24032	2006	59	814	0
24033	2006	15	814	0
24034	2006	11	814	1
24035	2006	10	814	0
24036	2006	12	814	0
24037	2006	22	814	0
24038	2006	23	814	1
24039	2006	61	814	0
24040	2006	80	814	0
24041	2006	81	814	0
24042	2006	18	814	0
24043	2006	19	814	1
24044	2006	4	814	0
24045	2006	8	814	0
24046	2006	3	814	0
24047	2006	2	814	0
24048	2006	9	814	0
24049	2006	101	814	0
24068	2006	59	734	0
24069	2006	13	734	0
24070	2006	15	734	0
24071	2006	11	734	0
24072	2006	10	734	0
24073	2006	12	734	0
24074	2006	22	734	0
24075	2006	23	734	0
24076	2006	61	734	0
24079	2006	80	734	0
24080	2006	81	734	0
24081	2006	18	734	0
24082	2006	19	734	0
24083	2006	4	734	0
24084	2006	8	734	0
24085	2006	3	734	0
24086	2006	9	734	0
24087	2006	101	734	0
24088	2006	59	730	1
24089	2006	15	730	1
24090	2006	11	730	1
24091	2006	10	730	1
24092	2006	12	730	1
24093	2006	22	730	1
24094	2006	23	730	1
24095	2006	61	730	1
24096	2006	80	730	0
24097	2006	81	730	1
24098	2006	18	730	1
24099	2006	19	730	1
24100	2006	4	730	1
24101	2006	8	730	1
24102	2006	3	730	1
24103	2006	2	730	0
24104	2006	9	730	1
24105	2006	101	730	0
24115	2006	12	749	0
24116	2006	23	749	1
24117	2006	80	749	0
24118	2006	81	749	0
24119	2006	9	749	0
24120	2006	101	749	0
24156	2006	20	752	0
24157	2006	59	752	0
24158	2006	13	752	0
24159	2006	11	752	0
24160	2006	10	752	0
24161	2006	12	752	0
24162	2006	22	752	0
24163	2006	23	752	0
24164	2006	61	752	0
24165	2006	80	752	0
24166	2006	81	752	0
24167	2006	18	752	0
24168	2006	19	752	0
24169	2006	4	752	0
24170	2006	8	752	0
24171	2006	3	752	0
24172	2006	2	752	0
24173	2006	9	752	0
24174	2006	5	752	0
24175	2006	59	845	0
24176	2006	13	845	0
24177	2006	15	845	0
24178	2006	11	845	1
24179	2006	10	845	0
24180	2006	12	845	0
24181	2006	22	845	0
24182	2006	23	845	1
24183	2006	61	845	0
24184	2006	80	845	0
24185	2006	81	845	0
24186	2006	18	845	0
24187	2006	19	845	1
24188	2006	4	845	0
24189	2006	8	845	0
24190	2006	3	845	0
24191	2006	9	845	0
24192	2006	101	845	0
24214	2006	20	744	0
24215	2006	59	744	0
24216	2006	13	744	0
24217	2006	11	744	0
24218	2006	10	744	0
24219	2006	12	744	0
24220	2006	22	744	0
24221	2006	23	744	0
24222	2006	61	744	0
24223	2006	80	744	0
24224	2006	81	744	0
24225	2006	18	744	0
24226	2006	19	744	0
24227	2006	4	744	0
24228	2006	8	744	0
24229	2006	3	744	0
24230	2006	2	744	0
24231	2006	9	744	0
24232	2006	5	744	0
24250	2006	59	836	0
24251	2006	13	836	0
24252	2006	15	836	0
24253	2006	11	836	1
24254	2006	10	836	1
24255	2006	12	836	1
24256	2006	22	836	0
24257	2006	23	836	1
24258	2006	61	836	0
24259	2006	80	836	1
24260	2006	81	836	1
24261	2006	18	836	1
24262	2006	19	836	1
24263	2006	4	836	0
24264	2006	8	836	0
24265	2006	3	836	0
24266	2006	9	836	1
24267	2006	101	836	1
24400	2006	20	746	0
24401	2006	59	746	0
24402	2006	13	746	0
24403	2006	11	746	0
24404	2006	10	746	0
24405	2006	12	746	0
24406	2006	22	746	0
24407	2006	23	746	0
24408	2006	61	746	0
24409	2006	80	746	0
24410	2006	81	746	0
24411	2006	18	746	0
24412	2006	19	746	0
24413	2006	4	746	0
24414	2006	8	746	0
24415	2006	3	746	0
24416	2006	2	746	0
24417	2006	9	746	0
24418	2006	5	746	0
24475	2006	59	763	0
24476	2006	13	763	0
24477	2006	11	763	0
24478	2006	10	763	0
24479	2006	12	763	0
24480	2006	22	763	0
24481	2006	23	763	0
24482	2006	61	763	0
24483	2006	80	763	0
24484	2006	81	763	0
24485	2006	18	763	0
24486	2006	19	763	0
24487	2006	4	763	0
24488	2006	8	763	0
24489	2006	3	763	0
24490	2006	2	763	0
24491	2006	9	763	0
24492	2006	5	763	0
24566	2006	20	767	0
24567	2006	59	767	0
24568	2006	13	767	0
24569	2006	11	767	0
24570	2006	10	767	0
24571	2006	12	767	0
24572	2006	22	767	0
24573	2006	23	767	0
24574	2006	61	767	0
24575	2006	80	767	0
24576	2006	81	767	0
24577	2006	18	767	0
24578	2006	19	767	0
24579	2006	4	767	0
24580	2006	8	767	0
24581	2006	3	767	0
24582	2006	2	767	0
24583	2006	9	767	0
24584	2006	5	767	0
24585	2006	59	762	0
24586	2006	13	762	0
24587	2006	15	762	0
24588	2006	11	762	0
24589	2006	10	762	0
24590	2006	12	762	0
24591	2006	22	762	0
24592	2006	23	762	0
24593	2006	61	762	0
24594	2006	80	762	0
24595	2006	81	762	0
24596	2006	18	762	0
24597	2006	19	762	0
24598	2006	4	762	0
24599	2006	8	762	0
24600	2006	3	762	0
24601	2006	9	762	0
24602	2006	101	762	0
24603	2006	59	863	0
24604	2006	15	863	0
24605	2006	11	863	1
24606	2006	10	863	1
24607	2006	22	863	0
24608	2006	23	863	1
24609	2006	61	863	0
24610	2006	80	863	0
24611	2006	81	863	0
24612	2006	18	863	0
24613	2006	19	863	1
24614	2006	4	863	0
24615	2006	8	863	0
24616	2006	3	863	0
24617	2006	2	863	0
24618	2006	9	863	0
24619	2006	101	863	0
24626	2006	59	766	0
24627	2006	15	766	0
24628	2006	11	766	0
24629	2006	10	766	0
24630	2006	12	766	0
24631	2006	22	766	0
24632	2006	23	766	0
24633	2006	61	766	0
24634	2006	80	766	0
24635	2006	81	766	0
24636	2006	18	766	0
24637	2006	19	766	0
24638	2006	4	766	0
24639	2006	8	766	0
24640	2006	3	766	0
24641	2006	2	766	0
24642	2006	9	766	0
24643	2006	101	766	0
24644	2006	11	795	0
24645	2006	22	795	0
24646	2006	23	795	0
24647	2006	80	795	0
24648	2006	81	795	0
24649	2006	19	795	0
24650	2006	3	795	0
24651	2006	9	795	0
24652	2006	101	795	0
24653	2006	59	813	0
24654	2006	13	813	0
24655	2006	15	813	0
24656	2006	11	813	1
24657	2006	10	813	0
24658	2006	12	813	0
24659	2006	22	813	0
24660	2006	23	813	1
24661	2006	61	813	0
24662	2006	80	813	0
24663	2006	81	813	0
24664	2006	18	813	0
24665	2006	19	813	1
24666	2006	4	813	0
24667	2006	8	813	0
24668	2006	3	813	0
24669	2006	9	813	0
24670	2006	101	813	0
24671	2006	59	756	0
24672	2006	13	756	0
24673	2006	15	756	0
24674	2006	11	756	0
24675	2006	10	756	0
24676	2006	12	756	0
24677	2006	22	756	0
24678	2006	23	756	0
24679	2006	61	756	0
24680	2006	80	756	0
24681	2006	81	756	0
24682	2006	18	756	0
24683	2006	19	756	0
24684	2006	4	756	0
24685	2006	8	756	0
24686	2006	3	756	0
24687	2006	9	756	0
24688	2006	101	756	0
24707	2006	59	815	0
24708	2006	13	815	0
24709	2006	15	815	0
24710	2006	11	815	1
24711	2006	10	815	0
24712	2006	12	815	0
24713	2006	22	815	0
24714	2006	23	815	1
24715	2006	61	815	0
24716	2006	80	815	0
24717	2006	81	815	0
24718	2006	18	815	0
24719	2006	19	815	1
24720	2006	4	815	0
24721	2006	8	815	0
24722	2006	3	815	0
24723	2006	9	815	0
24724	2006	101	815	0
24725	2006	59	743	0
24726	2006	13	743	0
24727	2006	15	743	0
24728	2006	11	743	0
24729	2006	10	743	0
24730	2006	12	743	0
24731	2006	22	743	0
24732	2006	23	743	0
24733	2006	61	743	0
24734	2006	80	743	0
24735	2006	81	743	0
24736	2006	18	743	0
24737	2006	19	743	0
24738	2006	4	743	0
24739	2006	8	743	0
24740	2006	3	743	0
24741	2006	9	743	0
24742	2006	101	743	0
24743	2006	59	824	0
24744	2006	15	824	0
24745	2006	11	824	0
24746	2006	10	824	0
24747	2006	12	824	0
24748	2006	22	824	0
24749	2006	23	824	0
24750	2006	61	824	0
24751	2006	80	824	0
24752	2006	81	824	0
24753	2006	18	824	0
24754	2006	19	824	0
24755	2006	4	824	0
24756	2006	8	824	0
24757	2006	3	824	0
24758	2006	2	824	0
24759	2006	9	824	0
24760	2006	101	824	0
24761	2006	59	776	1
24762	2006	13	776	1
24763	2006	15	776	1
24764	2006	11	776	1
24765	2006	10	776	1
24766	2006	12	776	1
24767	2006	22	776	1
24768	2006	23	776	1
24769	2006	61	776	1
24770	2006	80	776	1
24771	2006	81	776	1
24772	2006	18	776	1
24773	2006	19	776	1
24774	2006	4	776	1
24775	2006	8	776	1
24776	2006	3	776	1
24777	2006	9	776	1
24778	2006	101	776	1
24779	2006	59	740	1
24780	2006	13	740	1
24781	2006	15	740	1
24782	2006	11	740	1
24783	2006	10	740	1
24784	2006	12	740	1
24785	2006	22	740	1
24786	2006	23	740	1
24787	2006	61	740	1
24790	2006	80	740	1
24791	2006	81	740	1
24792	2006	18	740	1
24793	2006	19	740	1
24794	2006	4	740	1
24795	2006	8	740	1
24796	2006	3	740	1
24797	2006	9	740	1
24798	2006	101	740	1
24799	2006	59	812	1
24800	2006	15	812	1
24801	2006	11	812	1
24802	2006	10	812	1
24803	2006	12	812	1
24804	2006	22	812	1
24805	2006	23	812	1
24806	2006	61	812	1
24807	2006	80	812	0
24808	2006	81	812	1
24809	2006	18	812	1
24810	2006	19	812	1
24811	2006	4	812	1
24812	2006	8	812	1
24813	2006	3	812	1
24814	2006	2	812	1
24815	2006	9	812	1
24816	2006	101	812	0
24817	2006	59	793	0
24818	2006	15	793	0
24819	2006	11	793	0
24820	2006	10	793	0
24821	2006	12	793	0
24822	2006	22	793	0
24823	2006	23	793	0
24824	2006	61	793	0
24825	2006	80	793	0
24826	2006	81	793	0
24827	2006	18	793	0
24828	2006	19	793	0
24829	2006	4	793	0
24830	2006	8	793	0
24831	2006	3	793	0
24832	2006	2	793	0
24833	2006	9	793	0
24834	2006	101	793	0
24835	2006	59	792	0
24836	2006	15	792	0
24837	2006	11	792	0
24838	2006	10	792	0
24839	2006	12	792	0
24840	2006	22	792	0
24841	2006	23	792	0
24842	2006	61	792	0
24843	2006	80	792	0
24844	2006	81	792	0
24845	2006	18	792	0
24846	2006	19	792	0
24847	2006	4	792	0
24848	2006	8	792	0
24849	2006	3	792	0
24850	2006	2	792	0
24851	2006	9	792	0
24852	2006	101	792	0
24853	2006	15	816	0
24854	2006	11	816	0
24855	2006	23	816	0
24856	2006	3	816	0
24857	2006	2	816	0
24858	2006	101	816	0
24859	2006	59	808	0
24860	2006	13	808	0
24861	2006	15	808	0
24862	2006	11	808	0
24863	2006	10	808	0
24864	2006	12	808	0
24865	2006	22	808	0
24866	2006	23	808	0
24867	2006	61	808	0
24868	2006	80	808	0
24869	2006	81	808	0
24870	2006	18	808	0
24871	2006	19	808	0
24872	2006	3	808	0
24873	2006	101	808	0
24874	2006	59	760	0
24875	2006	15	760	0
24876	2006	11	760	1
24877	2006	10	760	1
24878	2006	12	760	0
24879	2006	22	760	1
24880	2006	23	760	1
24881	2006	61	760	0
24884	2006	80	760	0
24885	2006	81	760	0
24886	2006	18	760	1
24887	2006	19	760	1
24888	2006	4	760	0
24889	2006	8	760	0
24890	2006	3	760	0
24891	2006	2	760	1
24892	2006	9	760	1
24893	2006	101	760	0
24894	2006	59	759	1
24895	2006	13	759	1
24896	2006	15	759	1
24897	2006	11	759	1
24898	2006	10	759	1
24899	2006	12	759	1
24900	2006	22	759	1
24901	2006	23	759	1
24902	2006	61	759	1
24903	2006	80	759	0
24904	2006	81	759	0
24905	2006	18	759	0
24906	2006	19	759	1
24907	2006	4	759	0
24908	2006	8	759	0
24909	2006	3	759	1
24910	2006	9	759	1
24911	2006	101	759	0
24922	2006	59	839	0
24923	2006	15	839	0
24924	2006	11	839	1
24925	2006	10	839	0
24926	2006	12	839	0
24927	2006	22	839	0
24928	2006	23	839	1
24929	2006	61	839	0
24930	2006	80	839	0
24931	2006	81	839	0
24932	2006	18	839	0
24933	2006	19	839	1
24934	2006	4	839	0
24935	2006	8	839	0
24936	2006	3	839	0
24937	2006	2	839	0
24938	2006	9	839	0
24939	2006	101	839	0
24996	2006	20	856	0
24997	2006	59	856	0
24998	2006	13	856	0
24999	2006	11	856	0
25000	2006	10	856	0
25001	2006	12	856	0
25002	2006	22	856	0
25003	2006	23	856	0
25004	2006	61	856	0
25005	2006	80	856	0
25006	2006	81	856	0
25007	2006	18	856	0
25008	2006	19	856	0
25009	2006	4	856	0
25010	2006	8	856	0
25011	2006	3	856	0
25012	2006	2	856	0
25013	2006	9	856	0
25014	2006	5	856	0
25015	2006	20	859	1
25016	2006	59	859	1
25017	2006	13	859	1
25018	2006	11	859	1
25019	2006	10	859	1
25020	2006	12	859	1
25021	2006	22	859	1
25022	2006	23	859	1
25023	2006	61	859	1
25024	2006	80	859	1
25025	2006	81	859	1
25026	2006	18	859	1
25027	2006	19	859	1
25028	2006	4	859	1
25029	2006	8	859	1
25030	2006	3	859	1
25031	2006	2	859	1
25032	2006	9	859	1
25033	2006	5	859	1
25034	2006	20	871	0
25035	2006	59	871	0
25036	2006	13	871	0
25037	2006	11	871	0
25038	2006	10	871	0
25039	2006	12	871	0
25040	2006	22	871	0
25041	2006	23	871	0
25042	2006	61	871	0
25043	2006	80	871	0
25044	2006	81	871	0
25045	2006	18	871	0
25046	2006	19	871	0
25047	2006	4	871	0
25048	2006	8	871	0
25049	2006	3	871	0
25050	2006	2	871	0
25051	2006	9	871	0
25052	2006	5	871	0
25053	2006	20	780	0
25054	2006	59	780	0
25055	2006	13	780	0
25056	2006	11	780	0
25057	2006	10	780	0
25058	2006	12	780	0
25059	2006	22	780	0
25060	2006	23	780	0
25061	2006	61	780	0
25062	2006	80	780	0
25063	2006	81	780	0
25064	2006	18	780	0
25065	2006	19	780	0
25066	2006	4	780	0
25067	2006	8	780	0
25068	2006	3	780	0
25069	2006	2	780	0
25070	2006	9	780	0
25071	2006	5	780	0
25072	2006	20	786	0
25073	2006	59	786	1
25074	2006	13	786	1
25075	2006	11	786	1
25076	2006	10	786	1
25077	2006	12	786	0
25078	2006	22	786	0
25079	2006	23	786	1
25080	2006	61	786	0
25081	2006	80	786	0
25082	2006	81	786	0
25083	2006	18	786	0
25084	2006	19	786	1
25085	2006	4	786	0
25086	2006	8	786	0
25087	2006	3	786	0
25088	2006	2	786	0
25089	2006	9	786	0
25090	2006	5	786	0
25091	2006	20	765	0
25092	2006	59	765	0
25093	2006	13	765	0
25094	2006	11	765	0
25095	2006	10	765	0
25096	2006	12	765	0
25097	2006	22	765	0
25098	2006	23	765	0
25099	2006	61	765	0
25100	2006	80	765	0
25101	2006	81	765	0
25102	2006	18	765	0
25103	2006	19	765	0
25104	2006	4	765	0
25105	2006	8	765	0
25106	2006	3	765	0
25107	2006	2	765	0
25108	2006	9	765	0
25109	2006	5	765	0
25110	2006	20	834	0
25111	2006	59	834	0
25112	2006	13	834	0
25113	2006	11	834	1
25114	2006	10	834	1
25115	2006	12	834	1
25116	2006	22	834	1
25117	2006	23	834	1
25118	2006	61	834	1
25119	2006	80	834	0
25120	2006	81	834	0
25121	2006	18	834	0
25122	2006	19	834	1
25123	2006	4	834	0
25124	2006	8	834	0
25125	2006	3	834	1
25126	2006	2	834	0
25127	2006	9	834	1
25128	2006	5	834	0
25129	2006	20	789	0
25130	2006	59	789	0
25131	2006	13	789	0
25132	2006	11	789	0
25133	2006	10	789	0
25134	2006	12	789	0
25135	2006	22	789	0
25136	2006	23	789	0
25137	2006	61	789	0
25138	2006	80	789	0
25139	2006	81	789	0
25140	2006	18	789	0
25141	2006	19	789	0
25142	2006	4	789	0
25143	2006	8	789	0
25144	2006	3	789	0
25145	2006	2	789	0
25146	2006	9	789	0
25147	2006	5	789	0
25148	2006	59	866	0
25149	2006	15	866	0
25150	2006	11	866	0
25151	2006	10	866	0
25152	2006	12	866	0
25153	2006	22	866	0
25154	2006	23	866	0
25155	2006	61	866	0
25156	2006	80	866	0
25157	2006	81	866	0
25158	2006	19	866	0
25159	2006	4	866	0
25160	2006	3	866	0
25161	2006	2	866	0
25162	2006	9	866	0
25163	2006	101	866	0
25164	2006	59	867	0
25165	2006	15	867	0
25166	2006	11	867	0
25167	2006	10	867	0
25168	2006	12	867	0
25169	2006	22	867	0
25170	2006	23	867	0
25171	2006	61	867	0
25172	2006	80	867	0
25173	2006	81	867	0
25174	2006	18	867	0
25175	2006	19	867	0
25176	2006	4	867	0
25177	2006	8	867	0
25178	2006	3	867	0
25179	2006	2	867	0
25180	2006	9	867	0
25181	2006	101	867	0
25229	2006	20	788	0
25230	2006	59	788	0
25231	2006	13	788	0
25232	2006	11	788	0
25233	2006	10	788	0
25234	2006	12	788	0
25235	2006	22	788	0
25236	2006	23	788	0
25237	2006	61	788	0
25238	2006	80	788	0
25239	2006	81	788	0
25240	2006	18	788	0
25241	2006	19	788	0
25242	2006	4	788	0
25243	2006	8	788	0
25244	2006	3	788	0
25245	2006	2	788	0
25246	2006	9	788	0
25247	2006	5	788	0
25248	2006	20	739	1
25249	2006	59	739	1
25250	2006	13	739	1
25251	2006	11	739	1
25252	2006	10	739	1
25253	2006	22	739	1
25254	2006	23	739	1
25255	2006	61	739	1
25256	2006	80	739	0
25257	2006	81	739	0
25258	2006	18	739	0
25259	2006	19	739	1
25260	2006	4	739	1
25261	2006	8	739	1
25262	2006	3	739	0
25263	2006	2	739	0
25264	2006	9	739	0
25265	2006	5	739	0
25266	2006	20	778	0
25267	2006	59	778	0
25268	2006	13	778	0
25269	2006	11	778	0
25270	2006	10	778	0
25271	2006	12	778	0
25272	2006	22	778	0
25273	2006	23	778	0
25274	2006	61	778	0
25275	2006	80	778	0
25276	2006	81	778	0
25277	2006	18	778	0
25278	2006	19	778	0
25279	2006	4	778	0
25280	2006	8	778	0
25281	2006	3	778	0
25282	2006	2	778	0
25283	2006	9	778	0
25284	2006	5	778	0
25304	2006	20	838	0
25305	2006	59	838	0
25306	2006	13	838	0
25307	2006	11	838	0
25308	2006	10	838	0
25309	2006	12	838	0
25310	2006	22	838	0
25311	2006	23	838	0
25312	2006	61	838	0
25313	2006	80	838	0
25314	2006	81	838	0
25315	2006	18	838	0
25316	2006	19	838	0
25317	2006	4	838	0
25318	2006	8	838	0
25319	2006	3	838	0
25320	2006	2	838	0
25321	2006	9	838	0
25322	2006	5	838	0
25323	2006	20	831	0
25324	2006	59	831	0
25325	2006	13	831	0
25326	2006	11	831	0
25327	2006	10	831	0
25328	2006	22	831	0
25329	2006	23	831	0
25330	2006	61	831	0
25331	2006	80	831	0
25332	2006	81	831	0
25333	2006	18	831	0
25334	2006	19	831	0
25335	2006	4	831	0
25336	2006	8	831	0
25337	2006	3	831	0
25338	2006	2	831	0
25339	2006	9	831	0
25340	2006	5	831	0
25360	2006	20	771	0
25361	2006	59	771	0
25362	2006	13	771	0
25363	2006	11	771	0
25364	2006	10	771	0
25365	2006	12	771	0
25366	2006	22	771	0
25367	2006	23	771	0
25368	2006	61	771	0
25369	2006	80	771	0
25370	2006	81	771	0
25371	2006	18	771	0
25372	2006	19	771	0
25373	2006	4	771	0
25374	2006	8	771	0
25375	2006	3	771	0
25376	2006	2	771	0
25377	2006	9	771	0
25378	2006	5	771	0
25397	2006	20	854	1
25398	2006	59	854	1
25399	2006	13	854	0
25400	2006	11	854	1
25401	2006	10	854	0
25402	2006	12	854	1
25403	2006	22	854	0
25404	2006	23	854	0
25405	2006	61	854	0
25406	2006	80	854	0
25407	2006	81	854	0
25408	2006	18	854	0
25409	2006	19	854	1
25410	2006	4	854	1
25411	2006	8	854	1
25412	2006	3	854	0
25413	2006	2	854	0
25414	2006	9	854	1
25415	2006	5	854	0
25435	2006	20	742	1
25436	2006	59	742	1
25437	2006	13	742	1
25438	2006	11	742	1
25439	2006	10	742	1
25440	2006	12	742	1
25441	2006	22	742	1
25442	2006	23	742	1
25443	2006	61	742	1
25444	2006	80	742	1
25445	2006	81	742	1
25446	2006	18	742	1
25447	2006	19	742	1
25448	2006	4	742	1
25449	2006	8	742	1
25450	2006	3	742	1
25451	2006	2	742	1
25452	2006	9	742	1
25453	2006	5	742	1
25454	2006	20	841	0
25455	2006	59	841	0
25456	2006	13	841	0
25457	2006	11	841	0
25458	2006	10	841	0
25459	2006	12	841	0
25460	2006	22	841	0
25461	2006	23	841	0
25462	2006	61	841	0
25463	2006	80	841	0
25464	2006	81	841	0
25465	2006	18	841	0
25466	2006	19	841	0
25467	2006	4	841	0
25468	2006	8	841	0
25469	2006	3	841	0
25470	2006	2	841	0
25471	2006	9	841	0
25472	2006	5	841	0
25473	2006	20	731	1
25474	2006	59	731	1
25475	2006	13	731	1
25476	2006	11	731	1
25477	2006	10	731	1
25478	2006	12	731	1
25479	2006	22	731	1
25480	2006	23	731	1
25481	2006	61	731	1
25482	2006	80	731	1
25483	2006	81	731	1
25484	2006	18	731	1
25485	2006	19	731	1
25486	2006	4	731	1
25487	2006	8	731	1
25488	2006	3	731	1
25489	2006	2	731	1
25490	2006	9	731	1
25491	2006	5	731	1
25492	2006	20	769	0
25493	2006	59	769	0
25494	2006	13	769	0
25495	2006	11	769	0
25496	2006	10	769	0
25497	2006	12	769	0
25498	2006	22	769	0
25499	2006	23	769	0
25500	2006	61	769	0
25501	2006	80	769	0
25502	2006	81	769	0
25503	2006	18	769	0
25504	2006	19	769	0
25505	2006	4	769	0
25506	2006	8	769	0
25507	2006	3	769	0
25508	2006	2	769	0
25509	2006	9	769	0
25510	2006	5	769	0
25511	2006	59	755	0
25512	2006	11	755	0
25513	2006	12	755	0
25514	2006	61	755	0
25515	2006	80	755	0
25516	2006	81	755	0
25517	2006	18	755	0
25518	2006	19	755	0
25519	2006	4	755	0
25520	2006	8	755	0
25521	2006	9	755	0
25522	2006	5	755	0
26136	2006	20	864	0
26137	2006	59	864	0
26138	2006	13	864	0
26139	2006	11	864	0
26140	2006	10	864	0
26141	2006	12	864	0
26142	2006	22	864	0
26143	2006	23	864	0
26144	2006	61	864	0
26145	2006	80	864	0
26146	2006	81	864	0
26147	2006	18	864	0
26148	2006	19	864	0
26149	2006	4	864	0
26150	2006	8	864	0
26151	2006	3	864	0
26152	2006	2	864	0
26153	2006	9	864	0
26154	2006	5	864	0
26995	2006	27	879	1
26996	2006	60	879	1
26997	2006	28	879	1
26998	2006	62	879	1
26999	2006	49	879	1
27000	2006	48	879	1
27001	2006	56	879	1
27002	2006	34	879	1
27003	2006	89	879	1
27004	2006	40	879	1
27005	2006	80	681	1
27006	2006	81	681	1
27007	2006	18	681	1
27008	2006	20	681	0
27016	2007	32	650	0
27017	2007	29	650	0
27018	2007	51	650	0
27019	2007	50	650	0
27020	2007	52	650	0
27021	2007	58	650	0
27022	2007	57	650	1
27023	2007	90	650	0
27024	2007	35	650	0
27025	2007	83	650	0
27026	2007	111	650	0
27038	2007	32	708	1
27039	2007	30	708	1
27040	2007	29	708	1
27041	2007	51	708	1
27042	2007	50	708	1
27043	2007	52	708	1
27044	2007	58	708	1
27045	2007	57	708	1
27046	2007	74	708	1
27047	2007	108	708	1
27048	2007	83	708	1
27049	2007	70	708	1
27060	2007	32	635	0
27061	2007	29	635	0
27062	2007	65	635	0
27063	2007	51	635	0
27064	2007	50	635	0
27065	2007	58	635	0
27066	2007	57	635	0
27067	2007	90	635	0
27068	2007	35	635	0
27069	2007	70	635	0
27087	2007	33	448	0
27088	2007	110	448	0
27089	2007	83	651	0
27090	2007	70	651	0
27091	2007	111	651	0
27092	2007	27	812	1
27093	2007	20	812	1
27094	2007	60	812	1
27095	2007	30	812	1
27096	2007	47	812	1
27097	2007	62	812	1
27098	2007	105	812	1
27099	2007	104	812	1
27100	2007	56	812	1
27101	2007	36	812	1
27102	2007	37	812	1
27103	2007	90	812	1
27104	2007	34	812	1
27105	2007	89	812	1
27106	2007	86	812	1
27107	2007	32	616	1
27108	2007	29	616	1
27109	2007	51	616	1
27110	2007	50	616	1
27111	2007	52	616	1
27112	2007	58	616	1
27113	2007	57	616	1
27114	2007	90	616	1
27115	2007	35	616	1
27116	2007	83	616	1
27117	2007	70	616	1
27118	2007	111	616	1
27143	2007	32	590	1
27144	2007	30	590	1
27145	2007	51	590	0
27146	2007	50	590	1
27147	2007	52	590	0
27148	2007	58	590	1
27149	2007	57	590	1
27150	2007	90	590	1
27151	2007	6	590	0
27152	2007	83	590	1
27153	2007	70	590	0
27163	2007	27	841	0
27164	2007	60	841	0
27165	2007	28	841	0
27166	2007	47	841	0
27167	2007	62	841	0
27168	2007	105	841	0
27169	2007	104	841	0
27170	2007	36	841	0
27171	2007	37	841	0
27172	2007	90	841	0
27173	2007	34	841	0
27174	2007	40	841	0
27202	2007	33	559	0
